Event,Year,Domain,Day,Normalized_Price,Daily_Return_Pct
Cybertruck Deliveries Begin,2023,Electric Vehicles,-17,91.3320570643623,-0.31369449915676917
Cybertruck Deliveries Begin,2023,Electric Vehicles,-16,92.54414819278878,1.3271256198382764
Cybertruck Deliveries Begin,2023,Electric Vehicles,-15,92.51499455029632,-0.031502415940676265
Cybertruck Deliveries Begin,2023,Electric Vehicles,-14,87.46251004917222,-5.461260118625733
Cybertruck Deliveries Begin,2023,Electric Vehicles,-13,89.40769421000525,2.2240205086035525
Cybertruck Deliveries Begin,2023,Electric Vehicles,-12,93.18144160599135,4.220830689495392
Cybertruck Deliveries Begin,2023,Electric Vehicles,-11,98.88787148093068,6.123998273248876
Cybertruck Deliveries Begin,2023,Electric Vehicles,-10,101.14961449757824,2.2871793909364557
Cybertruck Deliveries Begin,2023,Electric Vehicles,-9,97.29673215442112,-3.8090924639652135
Cybertruck Deliveries Begin,2023,Electric Vehicles,-8,97.5924697037597,0.3039542467564216
Cybertruck Deliveries Begin,2023,Electric Vehicles,-7,98.13395714204816,0.5548455120893081
Cybertruck Deliveries Begin,2023,Electric Vehicles,-6,100.46650912556044,2.3769060694616817
Cybertruck Deliveries Begin,2023,Electric Vehicles,-5,97.55498372525079,-2.8980059381488954
Cybertruck Deliveries Begin,2023,Electric Vehicles,-4,98.07147415548978,0.529435207219775
Cybertruck Deliveries Begin,2023,Electric Vehicles,-3,98.3338887164726,0.26757481035388775
Cybertruck Deliveries Begin,2023,Electric Vehicles,-2,102.76574447642707,4.506946504203557
Cybertruck Deliveries Begin,2023,Electric Vehicles,-1,101.69110193586668,-1.0457205813430348
Cybertruck Deliveries Begin,2023,Electric Vehicles,0,100.0,-1.6629792613843564
Cybertruck Deliveries Begin,2023,Electric Vehicles,1,99.47934022389768,-0.5206597761023168
Cybertruck Deliveries Begin,2023,Electric Vehicles,2,98.12562480603168,-1.360800559009756
Cybertruck Deliveries Begin,2023,Electric Vehicles,3,99.43352190937227,1.3328802806870987
Cybertruck Deliveries Begin,2023,Electric Vehicles,4,99.70426245066142,0.2722829646282676
Cybertruck Deliveries Begin,2023,Electric Vehicles,5,101.06631020454391,1.366087788429815
Cybertruck Deliveries Begin,2023,Electric Vehicles,6,101.56614231846011,0.49455858525417895
Cybertruck Deliveries Begin,2023,Electric Vehicles,7,99.85838206627061,-1.681426716823431
Cybertruck Deliveries Begin,2023,Electric Vehicles,8,98.72125653915185,-1.1387381846063915
Cybertruck Deliveries Begin,2023,Electric Vehicles,9,99.67093946230565,0.9619842336358264
Cybertruck Deliveries Begin,2023,Electric Vehicles,10,104.56931070353073,4.914543063053567
Cybertruck Deliveries Begin,2023,Electric Vehicles,11,105.58980259354922,0.9758999874367902
Cybertruck Deliveries Begin,2023,Electric Vehicles,12,104.99833385058221,-0.5601570686174839
Cybertruck Deliveries Begin,2023,Electric Vehicles,13,107.13928659568653,2.03903496997484
Cybertruck Deliveries Begin,2023,Electric Vehicles,14,102.94068539851224,-3.918825045959673
Cybertruck Deliveries Begin,2023,Electric Vehicles,15,106.00633041443108,2.9780693649462897
Cybertruck Deliveries Begin,2023,Electric Vehicles,16,105.18993308899019,-0.7701401626197146
Cybertruck Deliveries Begin,2023,Electric Vehicles,17,106.88519801501002,1.6116227819877649
Cybertruck Deliveries Begin,2023,Electric Vehicles,18,108.89703450826474,1.8822405072142834
Cybertruck Deliveries Begin,2023,Electric Vehicles,19,105.45651064012615,-3.1594284304201747
Cybertruck Deliveries Begin,2023,Electric Vehicles,20,103.49883115312349,-1.8563856087399966
Cybertruck Deliveries Begin,2023,Electric Vehicles,21,103.4738405007842,-0.02414583049958896
Cybertruck Deliveries Begin,2023,Electric Vehicles,22,99.32105761813533,-4.013364984377277
Cybertruck Deliveries Begin,2023,Electric Vehicles,23,99.10446137167793,-0.21807686270334248
Cybertruck Deliveries Begin,2023,Electric Vehicles,24,98.92119446928645,-0.1849229589212631
Cybertruck Deliveries Begin,2023,Electric Vehicles,25,100.15411325989902,1.2463646412957496
Cybertruck Deliveries Begin,2023,Electric Vehicles,26,97.86737959091218,-2.283214932024613
Cybertruck Deliveries Begin,2023,Electric Vehicles,27,97.44251943401385,-0.43411825132567694
Cybertruck Deliveries Begin,2023,Electric Vehicles,28,94.64345196923098,-2.8725319101363445
Cybertruck Deliveries Begin,2023,Electric Vehicles,29,91.17377445859995,-3.6660513098772496
Cybertruck Deliveries Begin,2023,Electric Vehicles,30,91.59863461549828,0.46598943547220273
Optimus Gen 2 Reveal,2023,Robotics/AI,-30,83.93163189976552,1.7632730628176496
Optimus Gen 2 Reveal,2023,Robotics/AI,-29,85.94592729842651,2.3999240251476817
Optimus Gen 2 Reveal,2023,Robotics/AI,-28,91.31597669675679,6.248172039245192
Optimus Gen 2 Reveal,2023,Robotics/AI,-27,91.92194111136455,0.6635907937775798
Optimus Gen 2 Reveal,2023,Robotics/AI,-26,91.63358703858007,-0.31369449915676917
Optimus Gen 2 Reveal,2023,Robotics/AI,-25,92.84967984854589,1.3271256198382764
Optimus Gen 2 Reveal,2023,Robotics/AI,-24,92.8204299562004,-0.031502415940676265
Optimus Gen 2 Reveal,2023,Robotics/AI,-23,87.7512648330655,-5.461260118625733
Optimus Gen 2 Reveal,2023,Robotics/AI,-22,89.70287095951188,2.2240205086035525
Optimus Gen 2 Reveal,2023,Robotics/AI,-21,93.48907726632942,4.220830689495392
Optimus Gen 2 Reveal,2023,Robotics/AI,-20,99.21434674379574,6.123998273248876
Optimus Gen 2 Reveal,2023,Robotics/AI,-19,101.48355683537207,2.2871793909364557
Optimus Gen 2 Reveal,2023,Robotics/AI,-18,97.61795431979206,-3.8090924639652135
Optimus Gen 2 Reveal,2023,Robotics/AI,-17,97.91466823754381,0.3039542467564216
Optimus Gen 2 Reveal,2023,Robotics/AI,-16,98.45794337993698,0.5548455120893081
Optimus Gen 2 Reveal,2023,Robotics/AI,-15,100.79819621200184,2.3769060694616817
Optimus Gen 2 Reveal,2023,Robotics/AI,-14,97.87705850023106,-2.8980059381488954
Optimus Gen 2 Reveal,2023,Robotics/AI,-13,98.39525410772238,0.529435207219775
Optimus Gen 2 Reveal,2023,Robotics/AI,-12,98.65853502229834,0.26757481035388775
Optimus Gen 2 Reveal,2023,Robotics/AI,-11,103.10502241758425,4.506946504203557
Optimus Gen 2 Reveal,2023,Robotics/AI,-10,102.02683197776523,-1.0457205813430348
Optimus Gen 2 Reveal,2023,Robotics/AI,-9,100.33014692092755,-1.6629792613843564
Optimus Gen 2 Reveal,2023,Robotics/AI,-8,99.80776820260591,-0.5206597761023168
Optimus Gen 2 Reveal,2023,Robotics/AI,-7,98.44958353496969,-1.360800559009756
Optimus Gen 2 Reveal,2023,Robotics/AI,-6,99.76179862032588,1.3328802806870987
Optimus Gen 2 Reveal,2023,Robotics/AI,-5,100.03343300317577,0.2722829646282676
Optimus Gen 2 Reveal,2023,Robotics/AI,-4,101.3999775157793,1.366087788429815
Optimus Gen 2 Reveal,2023,Robotics/AI,-3,101.90145981002938,0.49455858525417895
Optimus Gen 2 Reveal,2023,Robotics/AI,-2,100.18806143995045,-1.681426716823431
Optimus Gen 2 Reveal,2023,Robotics/AI,-1,99.04718172791682,-1.1387381846063915
Optimus Gen 2 Reveal,2023,Robotics/AI,0,100.0,0.9619842336358264
Optimus Gen 2 Reveal,2023,Robotics/AI,1,104.91454306305357,4.914543063053567
Optimus Gen 2 Reveal,2023,Robotics/AI,2,105.93840407562529,0.9758999874367902
Optimus Gen 2 Reveal,2023,Robotics/AI,3,105.34498261681513,-0.5601570686174839
Optimus Gen 2 Reveal,2023,Robotics/AI,4,107.4930036514859,2.03903496997484
Optimus Gen 2 Reveal,2023,Robotics/AI,5,103.28054090173713,-3.918825045959673
Optimus Gen 2 Reveal,2023,Robotics/AI,6,106.35630705028258,2.9780693649462897
Optimus Gen 2 Reveal,2023,Robotics/AI,7,105.5372144142092,-0.7701401626197146
Optimus Gen 2 Reveal,2023,Robotics/AI,8,107.23807620518389,1.6116227819877649
Optimus Gen 2 Reveal,2023,Robotics/AI,9,109.25655471467518,1.8822405072142834
Optimus Gen 2 Reveal,2023,Robotics/AI,10,105.80467206292215,-3.1594284304201747
Optimus Gen 2 Reveal,2023,Robotics/AI,11,103.84052935737151,-1.8563856087399966
Optimus Gen 2 Reveal,2023,Robotics/AI,12,103.81545619916301,-0.02414583049958896
Optimus Gen 2 Reveal,2023,Robotics/AI,13,99.64896303169427,-4.013364984377277
Optimus Gen 2 Reveal,2023,Robotics/AI,14,99.43165169939834,-0.21807686270334248
Optimus Gen 2 Reveal,2023,Robotics/AI,15,99.24777974697153,-0.1849229589212631
Optimus Gen 2 Reveal,2023,Robotics/AI,16,100.48476898100887,1.2463646412957496
Optimus Gen 2 Reveal,2023,Robotics/AI,17,98.19048573122403,-2.283214932024613
Optimus Gen 2 Reveal,2023,Robotics/AI,18,97.76422291159945,-0.43411825132567694
Optimus Gen 2 Reveal,2023,Robotics/AI,19,94.95591441176694,-2.8725319101363445
Optimus Gen 2 Reveal,2023,Robotics/AI,20,91.47478186766844,-3.6660513098772496
Optimus Gen 2 Reveal,2023,Robotics/AI,21,91.90104468729302,0.46598943547220273
Optimus Gen 2 Reveal,2023,Robotics/AI,22,90.07898746271947,-1.9826295019533036
Optimus Gen 2 Reveal,2023,Robotics/AI,23,88.54528431093037,-1.7026203279913998
Optimus Gen 2 Reveal,2023,Robotics/AI,24,88.67483321280321,0.14630807600990448
Optimus Gen 2 Reveal,2023,Robotics/AI,25,87.25814238378268,-1.5976244642273096
Optimus Gen 2 Reveal,2023,Robotics/AI,26,87.40022786475977,0.16283349277841364
Optimus Gen 2 Reveal,2023,Robotics/AI,27,86.85277598822965,-0.6263735117226887
Optimus Gen 2 Reveal,2023,Robotics/AI,28,76.32162230220437,-12.125293136804816
Optimus Gen 2 Reveal,2023,Robotics/AI,29,76.58072010595004,0.3394815203478396
Optimus Gen 2 Reveal,2023,Robotics/AI,30,79.79021189050529,4.190991910385411
FSD v12 Wide Rollout,2024,Autonomous Driving,-30,108.1185272512047,-0.5030164911426604
FSD v12 Wide Rollout,2024,Autonomous Driving,-29,104.17721195590192,-3.645365318513305
FSD v12 Wide Rollout,2024,Autonomous Driving,-28,106.5017277637174,2.23130928940527
FSD v12 Wide Rollout,2024,Autonomous Driving,-27,107.92865278327595,1.339813963135228
FSD v12 Wide Rollout,2024,Autonomous Driving,-26,109.06789081133826,1.0555473441792307
FSD v12 Wide Rollout,2024,Autonomous Driving,-25,111.37514610202474,2.1154303741671487
FSD v12 Wide Rollout,2024,Autonomous Driving,-24,108.24511022982388,-2.8103539988478476
FSD v12 Wide Rollout,2024,Autonomous Driving,-23,105.88032280854425,-2.1846598116614713
FSD v12 Wide Rollout,2024,Autonomous Driving,-22,108.57882819350075,2.5486372853585015
FSD v12 Wide Rollout,2024,Autonomous Driving,-21,115.33371313494625,6.221180550417671
FSD v12 Wide Rollout,2024,Autonomous Driving,-20,115.04602614345,-0.24943876658132247
FSD v12 Wide Rollout,2024,Autonomous Driving,-19,111.48445978400474,-3.0957752117438453
FSD v12 Wide Rollout,2024,Autonomous Driving,-18,112.06559312571372,0.521268473502845
FSD v12 Wide Rollout,2024,Autonomous Driving,-17,113.58458008963352,1.3554445406056326
FSD v12 Wide Rollout,2024,Autonomous Driving,-16,110.45454421743264,-2.7556873210526134
FSD v12 Wide Rollout,2024,Autonomous Driving,-15,114.72956869690208,3.870392576202142
FSD v12 Wide Rollout,2024,Autonomous Driving,-14,114.91944316483082,0.1654974128163733
FSD v12 Wide Rollout,2024,Autonomous Driving,-13,116.24855566082188,1.156560160219966
FSD v12 Wide Rollout,2024,Autonomous Driving,-12,116.15650249597087,-0.07918650199801869
FSD v12 Wide Rollout,2024,Autonomous Driving,-11,116.59378356242149,0.3764585340074067
FSD v12 Wide Rollout,2024,Autonomous Driving,-10,108.2508608090301,-7.155546804023882
FSD v12 Wide Rollout,2024,Autonomous Driving,-9,103.99309684668965,-3.933237971984138
FSD v12 Wide Rollout,2024,Autonomous Driving,-8,101.57651909451293,-2.323786698783792
FSD v12 Wide Rollout,2024,Autonomous Driving,-7,102.79055854980751,1.1951969472048907
FSD v12 Wide Rollout,2024,Autonomous Driving,-6,100.88607207082396,-1.8527834714126334
FSD v12 Wide Rollout,2024,Autonomous Driving,-5,102.28423541484108,1.3858834181150304
FSD v12 Wide Rollout,2024,Autonomous Driving,-4,102.15189307750543,-0.1293868373742013
FSD v12 Wide Rollout,2024,Autonomous Driving,-3,97.51438017930745,-4.539820808488959
FSD v12 Wide Rollout,2024,Autonomous Driving,-2,93.4982722362826,-4.118477639544138
FSD v12 Wide Rollout,2024,Autonomous Driving,-1,94.11392661224951,0.6584660456730784
FSD v12 Wide Rollout,2024,Autonomous Driving,0,100.0,6.254200201423088
FSD v12 Wide Rollout,2024,Autonomous Driving,1,98.57307498044145,-1.4269250195585559
FSD v12 Wide Rollout,2024,Autonomous Driving,2,101.07019595954647,2.5332688257929448
FSD v12 Wide Rollout,2024,Autonomous Driving,3,99.43613595493021,-1.6167575308454918
FSD v12 Wide Rollout,2024,Autonomous Driving,4,98.29113856815142,-1.151490226146512
FSD v12 Wide Rollout,2024,Autonomous Driving,5,99.32681349343999,1.0536808713131895
FSD v12 Wide Rollout,2024,Autonomous Driving,6,102.22669450473774,2.9195349264770964
FSD v12 Wide Rollout,2024,Autonomous Driving,7,103.469504415084,1.2157391142962881
FSD v12 Wide Rollout,2024,Autonomous Driving,8,101.14498860726854,-2.2465709302040393
FSD v12 Wide Rollout,2024,Autonomous Driving,9,100.81703000230813,-0.3242460249155976
FSD v12 Wide Rollout,2024,Autonomous Driving,10,95.87456959548494,-4.902406276707449
FSD v12 Wide Rollout,2024,Autonomous Driving,11,96.88147406572183,1.050231020055925
FSD v12 Wide Rollout,2024,Autonomous Driving,12,98.45224258102851,1.6213301154368365
FSD v12 Wide Rollout,2024,Autonomous Driving,13,94.87916628366054,-3.6292482565110196
FSD v12 Wide Rollout,2024,Autonomous Driving,14,99.52818911978123,4.899940648952894
FSD v12 Wide Rollout,2024,Autonomous Driving,15,101.77215292115815,2.254601255405486
FSD v12 Wide Rollout,2024,Autonomous Driving,16,98.82623215816955,-2.8946236061948905
FSD v12 Wide Rollout,2024,Autonomous Driving,17,100.46030094229606,1.653476762638495
FSD v12 Wide Rollout,2024,Autonomous Driving,18,98.4177215467706,-2.0332204625772565
FSD v12 Wide Rollout,2024,Autonomous Driving,19,92.91138831536739,-5.594859487563397
FSD v12 Wide Rollout,2024,Autonomous Driving,20,90.3970068191334,-2.7062145360474688
FSD v12 Wide Rollout,2024,Autonomous Driving,21,89.44188390028339,-1.0565868854054306
FSD v12 Wide Rollout,2024,Autonomous Driving,22,86.26581705590186,-3.550983840996058
FSD v12 Wide Rollout,2024,Autonomous Driving,23,84.60874595495041,-1.9208895916184798
FSD v12 Wide Rollout,2024,Autonomous Driving,24,81.73187603998787,-3.400203941675628
FSD v12 Wide Rollout,2024,Autonomous Driving,25,83.2451036451912,1.8514534090260826
FSD v12 Wide Rollout,2024,Autonomous Driving,26,93.28538667201866,12.061109407252758
FSD v12 Wide Rollout,2024,Autonomous Driving,27,97.91714021150015,4.965143743002587
FSD v12 Wide Rollout,2024,Autonomous Driving,28,96.82968373482473,-1.1105884774887609
FSD v12 Wide Rollout,2024,Autonomous Driving,29,111.65132315559829,15.306917103399531
FSD v12 Wide Rollout,2024,Autonomous Driving,30,105.45454290050611,-5.550118063944742
